locus_id	gene	chrom	locus_start	locus_end	locus_strand	splice_score	snaptron_id	intron_start	intron_end	samples_count	coverage_sum	coverage_avg	coverage_median	left_annotated	right_annotated	source_dataset_id	annotated
GHRHR_30975775	GHRHR	chr7	30975775	30975776	+	0.071507	27313745	30975041	30975776	1742	274315	157.471	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TBX20_35249568	TBX20	chr7	35249568	35249569	-	0.218353	27340836	35248842	35249568	108	128	1.185	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	sG38	2	1
TBX20_35249572	TBX20	chr7	35249572	35249573	-	0.361485	27340836	35248842	35249568	108	128	1.185	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	sG38	2	1
YAE1D1_39567409	YAE1D1	chr7	39567409	39567410	+	0.119752	27372671	39567411	39570505	409	478	1.169	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TNS3_47415206	TNS3	chr7	47415206	47415207	-	0.204377	27472886	47415207	47424100	17588	277609	15.784	9.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
IKZF1_50394357	IKZF1	chr7	50394357	50394358	+	0.252	27486365	50394359	50399917	1140	1757	1.541	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SEC61G_54753029	SEC61G	chr7	54753029	54753030	-	0.139514	27504235	54752421	54753029	1718	2844	1.655	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
EGFR_55155828	EGFR	chr7	55155828	55155829	+	0.115017	27506445	55154153	55155829	16792	272680	16.239	10.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
EGFR_55155828	EGFR	chr7	55155828	55155829	+	0.115017	27506452	55154157	55155829	7	8	1.143	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SEPT14_55862592	SEPT14	chr7	55862592	55862593	-	0.081957	27519475	55862012	55862592	240	470	1.958	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
RABGEF1_66796732	RABGEF1	chr7	66796732	66796733	+	0.092478	27644940	66796734	66797373	7553	12399	1.642	1.0	rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
NSUN5_73304036	NSUN5	chr7	73304036	73304037	-	0.143504	27724090	73304037	73304229	19066	995456	52.211	46.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
BAZ1B_73449689	BAZ1B	chr7	73449689	73449690	-	0.190226	27728675	73449690	73450846	19044	742920	39.011	33.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
MLXIPL_73595969	MLXIPL	chr7	73595969	73595970	-	0.205971	27735036	73595970	73596152	16949	1088174	64.203	18.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SEMA3C_80794853	SEMA3C	chr7	80794853	80794854	-	0.050689	27913342	80789529	80794853	1951	2742	1.405	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	2	1
ABCB4_87418851	ABCB4	chr7	87418851	87418852	-	0.047157	27931583	87418621	87418851	2197	4082	1.858	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
CFAP69_90262210	CFAP69	chr7	90262210	90262211	+	0.080441	27942361	90262212	90265300	321	370	1.153	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
AKAP9_92045006	AKAP9	chr7	92045006	92045007	+	0.086822	27953525	92042772	92045007	16690	136405	8.173	7.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
AKAP9_92045006	AKAP9	chr7	92045006	92045007	+	0.086822	27953549	92043378	92045007	2596	5333	2.054	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
CASD1_94523039	CASD1	chr7	94523039	94523040	+	0.327794	27977200	94523041	94527161	13396	37924	2.831	2.0	aC19,cH38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TECPR1_98236921	TECPR1	chr7	98236921	98236922	-	0.084101	28004941	98236922	98238508	18987	371860	19.585	17.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TECPR1_98236921	TECPR1	chr7	98236921	98236922	-	0.084101	28004945	98236922	98240850	5515	8035	1.457	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
GPC2_100171436	GPC2	chr7	100171436	100171437	-	0.183624	28065488	100171437	100171538	11491	51422	4.475	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
GPC2_100176365	GPC2	chr7	100176365	100176366	-	0.268482	28065736	100176366	100177033	13871	80242	5.785	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ZAN_100767008	ZAN	chr7	100767008	100767009	+	0.223612	28103384	100766667	100767009	637	2410	3.783	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	2	1
ZAN_100792548	ZAN	chr7	100792548	100792549	+	0.077028	28104019	100792545	100793819	720	2835	3.938	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	2	1
ZAN_100792548	ZAN	chr7	100792548	100792549	+	0.077028	28104024	100792545	100795195	482	819	1.699	1.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	2	1
ZAN_100792548	ZAN	chr7	100792548	100792549	+	0.077028	28104022	100792545	100794119	359	799	2.226	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	2	1
SLC12A9_100861735	SLC12A9	chr7	100861735	100861736	+	0.10557	28108410	100861585	100861736	19056	1105927	58.036	41.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SERPINE1_101131873	SERPINE1	chr7	101131873	101131874	+	0.078499	28137108	101130655	101131874	17947	5604849	312.3	24.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SERPINE1_101131873	SERPINE1	chr7	101131873	101131874	+	0.078499	28136582	101127245	101131874	2041	5653	2.77	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CLDN15_101232720	CLDN15	chr7	101232720	101232721	-	0.112693	28143301	101232721	101232832	18891	773614	40.951	24.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
ARMC10_103083064	ARMC10	chr7	103083064	103083065	+	0.060003	28219626	103081909	103083065	2286	3199	1.399	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	aC19,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	2	1
NAPEPLD_103124552	NAPEPLD	chr7	103124552	103124553	-	0.039214	28220646	103120224	103124552	737	3403	4.617	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
NAPEPLD_103124552	NAPEPLD	chr7	103124552	103124553	-	0.039214	28220694	103121605	103124552	246	500	2.033	2.0	cH38	cH38	2	1
RELN_103489076	RELN	chr7	103489076	103489077	-	0.017166	28227064	103486417	103489076	318	1297	4.079	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	2	1
KMT2E_105108661	KMT2E	chr7	105108661	105108662	+	0.042684	28236035	105108659	105108941	12374	29661	2.397	2.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
SLC26A4_107712491	SLC26A4	chr7	107712491	107712492	+	0.22194	28268723	107712493	107715422	563	2944	5.229	4.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SLC26A3_107788071	SLC26A3	chr7	107788071	107788072	-	0.137068	28269863	107787510	107788071	288	1123	3.899	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
PNPLA8_108485693	PNPLA8	chr7	108485693	108485694	-	0.020868	28278342	108479380	108485693	9396	25777	2.743	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,sG19,sG38	2	1
PNPLA8_108485693	PNPLA8	chr7	108485693	108485694	-	0.020868	28278392	108481667	108485693	544	653	1.2	1.0	cH38	aC19,cH38,sG19,sG38	2	1
IFRD1_112459616	IFRD1	chr7	112459616	112459617	+	0.116438	28290983	112459618	112459639	72	79	1.097	1.0	cH38	cH38	2	1
SLC13A1_123128946	SLC13A1	chr7	123128946	123128947	-	0.191489	28332749	123128947	123129382	324	2708	8.358	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
AHCYL2_129410507	AHCYL2	chr7	129410507	129410508	+	0.182689	28393465	129410509	129413593	2930	4775	1.63	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
AGBL3_134986982	AGBL3	chr7	134986982	134986983	+	0.09163	28461630	134986984	134987888	3718	6335	1.704	1.0	cH38,rG19,rG38,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SLC13A4_135706600	SLC13A4	chr7	135706600	135706601	-	0.529401	28471122	135706301	135706600	1093	2161	1.977	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
CREB3L2_137882082	CREB3L2	chr7	137882082	137882083	-	0.096106	28481656	137880552	137882082	2254	3129	1.388	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
ZC3HAV1L_139028614	ZC3HAV1L	chr7	139028614	139028615	-	0.051206	28489943	139026834	139028614	5778	10372	1.795	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	2	1
PARP12_140025582	PARP12	chr7	140025582	140025583	-	0.345827	28506941	140025583	140026196	4320	6605	1.529	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
PARP12_140038238	PARP12	chr7	140038238	140038239	-	0.235143	28507323	140037857	140038238	4844	10254	2.117	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
WEE2_141723132	WEE2	chr7	141723132	141723133	+	0.04058	28531321	141721057	141723133	1427	1740	1.219	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ATP6V0E2_149874310	ATP6V0E2	chr7	149874310	149874311	+	0.040947	28619649	149874312	149875597	919	1093	1.189	1.0	rG19,rG38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
ZNF775_150396073	ZNF775	chr7	150396073	150396074	+	0.079332	28632489	150396075	150396512	2631	4224	1.605	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ESYT2_158734252	ESYT2	chr7	158734252	158734253	-	0.272605	28764115	158734253	158734421	19077	2333386	122.314	103.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
AGPAT5_6725156	AGPAT5	chr8	6725156	6725157	+	0.196943	28845140	6725158	6730658	1	1	1.0	1.0	cH38	cH38	2	1
DEFB1_6877384	DEFB1	chr8	6877384	6877385	-	0.070973	28846719	6870827	6877384	187	240	1.283	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
ERI1_9009209	ERI1	chr8	9009209	9009210	+	0.054778	28877422	9009211	9011541	4779	8096	1.694	1.0	cH38,rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
MTMR9_11306188	MTMR9	chr8	11306188	11306189	+	0.026295	28896673	11305015	11306189	17741	111352	6.277	5.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
MTMR9_11306188	MTMR9	chr8	11306188	11306189	+	0.026295	28896620	11300149	11306189	84	96	1.143	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ZDHHC2_17185044	ZDHHC2	chr8	17185044	17185045	+	0.011034	28942809	17185046	17186330	4793	9393	1.96	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
INTS10_19844484	INTS10	chr8	19844484	19844485	+	0.08856	28969127	19844486	19845703	4969	21565	4.34	3.0	cH38,rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
INTS10_19844484	INTS10	chr8	19844484	19844485	+	0.08856	28969120	19844486	19844595	3402	5038	1.481	1.0	cH38,rG19,rG38	cH38	2	1
EGR3_22692494	EGR3	chr8	22692494	22692495	-	0.390822	29013072	22692355	22692498	2290	3615	1.579	1.0	cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
EGR3_22692494	EGR3	chr8	22692494	22692495	-	0.390822	29013027	22691483	22692498	1307	3417	2.614	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
INTS9_28779645	INTS9	chr8	28779645	28779646	-	0.161621	29075962	28777954	28779645	512	1190	2.324	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
DUSP26_33594161	DUSP26	chr8	33594161	33594162	-	0.11565	29116973	33593748	33594161	956	1204	1.259	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
PROSC_37763212	PROSC	chr8	37763212	37763213	+	0.152626	29129639	37763214	37765525	857	993	1.159	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ADGRA2_37840334	ADGRA2	chr8	37840334	37840335	+	0.163862	29131991	37840336	37840759	7398	18055	2.441	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ADGRA2_37840345	ADGRA2	chr8	37840345	37840346	+	0.079868	29131995	37840347	37840759	2220	3079	1.387	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
GPAT4_41611699	GPAT4	chr8	41611699	41611700	+	0.060246	29174779	41611701	41611902	814	1075	1.321	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
GPAT4_41611703	GPAT4	chr8	41611703	41611704	+	0.056844	29174779	41611701	41611902	814	1075	1.321	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TGS1_55798413	TGS1	chr8	55798413	55798414	+	0.028609	29259124	55798415	55798913	6592	11944	1.812	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CHD7_60846588	CHD7	chr8	60846588	60846589	+	0.151993	29288222	60846590	60848514	3041	4931	1.622	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
ASPH_61646954	ASPH	chr8	61646954	61646955	-	0.144191	29294096	61646879	61646954	2766	3716	1.343	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
C8orf46_66512952	C8orf46	chr8	66512952	66512953	+	0.067419	29316362	66512954	66513539	2424	3906	1.611	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
MYBL1_66593704	MYBL1	chr8	66593704	66593705	-	0.020058	29317094	66593195	66593704	309	368	1.191	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
C8orf44_66677640	C8orf44	chr8	66677640	66677641	+	0.427903	29318654	66676903	66677641	15907	85049	5.347	3.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
C8orf44_66677640	C8orf44	chr8	66677640	66677641	+	0.427903	29318220	66667702	66677641	15468	57354	3.708	3.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
PRDM14_70068911	PRDM14	chr8	70068911	70068912	-	0.483729	29341363	70068533	70068911	78	101	1.295	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
CA3_85440458	CA3	chr8	85440458	85440459	+	0.281909	29407120	85440460	85442072	492	1953	3.97	3.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
KIAA1429_94540390	KIAA1429	chr8	94540390	94540391	-	0.024609	29449376	94538347	94540390	176	207	1.176	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19	2	1
PKHD1L1_109489151	PKHD1L1	chr8	109489151	109489152	+	0.457868	29560722	109489153	109489951	750	1174	1.565	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
ENPP2_119563013	ENPP2	chr8	119563013	119563014	-	0.454078	29592006	119563014	119564822	18529	2337933	126.177	56.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ENPP2_119616946	ENPP2	chr8	119616946	119616947	-	0.019547	29592942	119616385	119616946	1588	2850	1.795	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
